id,name,url,location,latitude,longitude,description,postal_code,phone,email,type
5293,ГУО «Новоельнянская средняя школа»,,"Гродненская обл., Дятловский р-н.г.п.Новоельня, ул.Снитко, 10",NULL,NULL,,231470,,dtshnov@mail.grodno.by,0
5295,ГУО «Новомарковичский детский сад-базовая школа Жлобинского района»,,"д.Новые Марковичи ул.Советская, 27А",NULL,NULL,,,80233475202,now.schkola2012@yandex.by,0
5296,ГУО «Гребенская базовая школа Пуховичского района»,,"Минская обл., Пуховичский р-н, аг.Новополье, ул.Центральная, 16",NULL,NULL,,222845,,enka.1962@yandex.com,0
5298,ГУО «Новосадская средняя школа Борисовского района»,,"Минская обл., Борисовский р-н, д.Новосады, ул.Школьная 3",NULL,NULL,,222125,8017-97-42-27,novosadyschool@rooborisov.by,0
5300,ГУО «Новоселковский детский сад – средняя школа Несвижского района»,,"Минская обл., Несвижский р-н, д.Старые Новосёлки, ул.Центральная, 39",NULL,NULL,,222604,80177045329,novosel@nesvizh-asveta.gov.by,0
5301,ГУО «Навасёлкаўскі дзіцячы сад-пачатковая школа Веткаўскага раёна»,,"вул.Пралятарская, 1, аг.Навасёлкі, Веткаўскі раён, Гомельская вобласць",NULL,NULL,,,8-02330-4-03-68,novoselki_school@mail.gomel.by,0
5303,ГУО «Новосёлковская средняя школа Борисовского района»,,"Минская обл., Борисовский р-н, аг.Новосёлки ул.Школьная, д.1 А",NULL,NULL,,222121,80177729119,novoselkovskayaschool@rooborisov.by,0
5304,ГУО «Новосельская средняя школа Борисовского района»,,"Минская обл., Борисовский р-н, Гливинский сельский Совет, д.Новосёлки, ул.Центральная 8А",NULL,NULL,,222115,8017-77-67-66,novoselskayaschool@rooborisov.by,0
5305,ГУО «Новосёлковская средняя школа Поставского района»,,"Витебская обл., Поставский р-н, аг.Новосёлки, ул.Школьная, д.6",NULL,NULL,,,,novosh_sh@mail.ru,0
5306,ГУО «Новосёлковская базовая школа»,,"Гродненская обл., Гродненский р-н, д.Новосёлки, улица Центральная, дом 35 УНП 590917075 ОКПО09",NULL,NULL,,2150704,80152683016,novosjolki.sch@mail.grodno.by,0
5307,ГУО «Новоселковская базовая школаКаменецкого района»,,"Брестская обл., Каменецкий р-н, аг.Новоселки, ул.Садовая, д.2",NULL,NULL,,225084,,,0
5308,ГУО «Новополесский детский сад-средняя школа Солигорского района»,,"Минская обл., Солигорский р-н, аг.Новополесский, ул.Кольцевая, 13",NULL,NULL,,223731,,School_NP@tut.by,0
5311,ГУО «Негорельская средняя школа №1»,,"Минская обл., Дзержинский р-н, пос.Энергетиков, ул.Маяковского, 4",NULL,NULL,,222738,,nsch1@schoolnet.by,0
5312,ГУО «Негорельская базовая школа №2»,,"Дзержинский р-он, аг.Негорелое, ул.Ленинская 31.",NULL,NULL,,222710,,ncsh2@schoolnet.by,0
5314,ГУО «Обидовичский детский сад-средняя школа»,,"Могилевская обл., Быховский р-н, аг.Обидовичи, ул.Советская 32а",NULL,NULL,,213343,-2532,obidschool10@yandex.by,0
5315,ГУО «Обольская средняя школа им.Героя Советского Союза З.М.Портновой Шумилинского района»,,"Витебская обл., Шумилинский р-н, г.п.Оболь, улица Комсомольская, дом 1",NULL,NULL,,211266,8-02130-56-337,obolj1@tut.by,0
5317,ГУО «Обуховская средняя школа»,,"Гродненская обл.Гродненский р-н аг.Обухово ул.Центральная, 1",NULL,NULL,,231766,473-900,obuhovo1@mail.ru,0
5319,ГУО «Огаревичская средняя школаГанцевичского района»,,"Брестская обл., Ганцевичский р-н, д.Огаревичи, ул.Брестская, д.9",NULL,NULL,,225450,80164653639,ogarevichi@gancevichi.edu.by,0
5322,ГУО «Околовская средняя школа Логойского района»,,"Минская обл., Логойский р-н, деревня Околово, дом 5",NULL,NULL,,223119,,okolovo@tut.by,0
5323,ГУО «Средняя школа №1 г.п.Октябрьский им.А.Р.Соловья»,,"Гомельская обл., г.п.Октябрьский, ул.Советская, 4",NULL,NULL,,247319,,alexandrromanovitchsolovei@mail.gomel.by,0
5324,ГУО «Средняя школа №2 г.п.Октябрьский»,,"Гомельская обл., г.п.Октябрьский, ул.Урицкого, 78",NULL,NULL,,247319,80235752408,okt_sh_2@mail.gomel.by,0
5325,ГУО «Октябрьская районная гимназия»,," Гомельская обл.г.п.Октябрьский ул.Советская, 85",NULL,NULL,,247319,8-02357-37030,oktraigim@mail.gomel.by,0
5327,ГУО «Октябрьская средняя школа Логойского района»,,"Минская обл., аг.Октябрь, улица Центральная, дом 15",NULL,NULL,,223134,80177472299,Okt_school@tut.by,0
5328,ГУО «Октябрьская базовая школа им.В.Витки»,,"Минская обл., Слуцкий р-н, аг.Октябрь, ул.Школьная, 5",NULL,NULL,,223626,8-01795-72-7-45,oktjabr_agro@tut.by,0
5329,СПЦ «Социально-педагогический центр Октябрьского района г.Гродно»,,"г.Гродно, пр.Янки Купалы, д.55",NULL,NULL,,230026,66-82-49,oktspc@mail.com,0
5331,ГУО «Октябрьская средняя школа Витебского района»,,"РБ, Витебская обл., Витебский р-н, а/г Октябрьская, ул.Октябрьская 8",NULL,NULL,,,69-09-47,oktshcool@yandex.by,0
5332,ГУО «Октябревский детский сад-средняя школа Кормянского района»,,"пер.Школьный, 18, д.Октябрево, Кормянский р-н, Гомельская обл.",NULL,NULL,,274174,375233794435,sh12@korma-roo.gov.by,0
5333,ГУО «Октябрьский детский сад-базовая школа Солигорского района»,,"Минская обл., Солигорский р-н, аг.Октябрь, ул.Школьная, 3",NULL,NULL,,223722,,oktyabr.shcola@yandex.by,0
5334,ГУО «Окуневский детский сад-начальная школа Шкловского района»,,"Могилёвская обл., Шкловский р-н, аг.Окунёвка, ул.Центральная, д.9а",NULL,NULL,,213014,,okunewka@tut.by,0
5337,ГУО «Олекшицкая средняя школа»,,"Гродненская обл., Берестовицкий р-н, аг.Олекшицы, ул.Центральная, 20",NULL,NULL,,231784,,olekshicy@berestovica.edu.by,0
5338,ГУО «Ольгомельский ясли-сад средняя школа»,,"Брестская обл., Столинский р-н, деревня Ольгомель, ул.Школьная, 5а",NULL,NULL,,225558,,,0
5339,ГУО «Ольговская ясли-сад-базовая школа Витебского района»,,"Витебская обл., Витебский р-н, аг.Ольгово, ул.Центральная, д.78А",NULL,NULL,,211320,294-237,olgovoschool@yandex.ru,0
5340,ГУО «Ольховская средняя школа»,,"д.Ольховка, улица Школьная, 6",NULL,NULL,,,,Olhovskaja-sc@yandex.by,0
5341,ГУО «Ольманская средняя школа»,,Брестская обл.Столинскийй р-н д.Ольманы ул.Проектная д.2,NULL,NULL,,225519,375165573216,olm@roo-stolin.gov.by,0
5342,ГУО «Ольпенская базовая школа»,,"Брестская обл., Столинский р-н, д.Ольпень, пер.Школьный 5",NULL,NULL,,,94-2-38,olp@roo-stolin.gov.by,0
5343,ГУО «Ольшанская средняя школа №2»,,"Брестская обл., Столинский р-н, Центральная, 4",NULL,NULL,,225561,,ol2@roo-stolin.gov.by,0
5345,ГУО «Оношковский детский сад-средняя школа»,,"Минская обл., Несвижский р-н, аг.Оношки, ул.Центральная, 16А",NULL,NULL,,222602,,onoshkov@nesvizh.edu.by,0
5346,ГУО «Опольский детский сад-средняя школа»,,"Брестская обл., Ивановский р-н, аг.Ополь, пл.Победы, 6",NULL,NULL,,225823,,,0
5347,ГУО «Опсовская ясли-сад-средняя школа Браславского района»,,"Витебская обл, Браславский р-н, аг.Опса, ул.Молодежная.7",NULL,NULL,,211998,,opsa.sch@tut.by,0
5348,ГУО «Ордатский детский сад-базовая школа Шкловского района»,,"Могилёвская обл., Шкловский р-н, аг.Ордать, улица Центральная, 1а",NULL,NULL,,213039,8-02239-99147,ordatski@yandex.by,0
5349,ГУО «Ореховская средняя школа им.Ю.В.Смирнова Оршанского района»,,"Витебская обл., Оршанский р-н, г.п.Ореховск, ул.БелГРЭС, д.25",NULL,NULL,,211026,,orechovskay.school@yandex.by,0
5352,ГУО «Бабиничская средняя школа Оршанского района»,,"Витебская обл., Оршанский р-н, аг.Бабиничи, ул.Школьная, 2",NULL,NULL,,211035,8-0216-58-76-07,orshabsh@tut.by,0
5353,ГУО «Средняя школа №1 г.Осиповичи им.Б.М.Дмитриева»,,"г.Осиповичи, ул.Сташкевича, д.33",NULL,NULL,,213760,,school-1-osipovichi@yandex.by,0
5354,ГУО «Средняя школа №3 г.Осиповичи»,,"Могилевская обл., г.Осиповичи, ул.Горького, 4А",NULL,NULL,,,,Os_school3@tut.by,0
5355,ГУО «Средняя школа №4 г.Осиповичи»,,"Могилевская обл., г.Осиповичи, ул.Юбилейная д.5",NULL,NULL,,,,school4-osip@yandex.by,0
5356,ГУО «Средняя школа №1 г.Ошмяны им.М.М.Гружевского»,,"Гродненская обл., г.Ошмяны, ул.Мицкевича, 140",NULL,NULL,,231103,,srsh1@mail.grodno.by,0
5357,ГУО «Средняя школа №2 г.Ошмяны»,,"Гродненская обл., г.Ошмяны ул.Школьная 1",NULL,NULL,,231103,,srsh2@mail.grodno.by,0
5358,ГУО «Средняя школа №3 г.Ошмяны»,,"Гродненская обл., г.Ошмяны, ул.Авдеева 27",NULL,NULL,,231103,,srsh3@mail.grodno.by,0
5361,ГУО «Осиновский детский сад-средняя школа»,,"агрогородок Осиновка, улица Школьная, д.7",NULL,NULL,,,,osinovka.school@ya.by,0
5363,ГУО «Осинторфская средняя школа Дубровенского района»,,"Витебская, Дубровенский, аг.Осинторф, ул.Маяковского, д.18",NULL,NULL,,211046,3-67-69,osinschool62@mail.ru,0
5364,УПК «Осиповичская детский сад средняя школа»,,"Брестская обл., Дрогичинский р-н, д.Осиповичи, ул.Гагарина 6.",NULL,NULL,,225855,,,0
5365,ГУО «Осовская средняя школа»,,"Брестская обл., Столинский р-н, ул.Школьная, 18",NULL,NULL,,225516,,osv@roo-stolin.gov.by,0
5368,ГУО «Осташковичский ясли-сад-базовая школа»,,"Гомельская обл., Светлогорский р-н, аг.Осташковичи, ул.Советская, д.21",NULL,NULL,,247403,69-438,ostshkola@mail.gomel.by,0
5369,ГУО «Остринская средняя школа им.А.С.Пашкевич (Тётки)»,,"ул.Гродненская 58, г.п.Острино, Щучинский р-н, Гродненская обл.",NULL,NULL,,,8-01514-21927,ostrino@mail.grodno.by,0
5372,ГУО «Островский детский сад – средняя школа»,,"Могилевская, Кличевский, Старый Остров, Центральная, 47",NULL,NULL,,213916,,ostrov-sch@yandex.by,0
5373,ГУО «Средняя школа №2 г.Островца»,,"Гродненская обл., г.Островец, ул.Ленинская 4",NULL,NULL,,231201,,ostrovec_sc2@mail.grodno.by,0
5374,ГУО «Средняя школа №3 г.Островца»,,"область Гродненская, р-н Островецкий, город Островец, улица Аэродромная, номер дома 20",NULL,NULL,,231202,,ostrovezshool3@gmail.com,0
5375,ГУО «Островенская детский сад-средняя школа Бешенковичского района»,,"Витебская обл., Бешенковичский р-н, аг.Островно, ул.Надозёрная, 17",NULL,NULL,,211364,,ostrovno@tut.by,0
5376,ГУО «Освейская средняя школа Верхнедвинского района»,,"Витебская обл., Верхнедвинский р-н, г.п.Освея, ул.Советская, 6",NULL,NULL,,211450,,osvea_school@mail.ru,0
5377,ГУО «Оторский ясли-сад-базовая школа Чечерского района»,,"ул.Молодёжная 13а, д.Отор, Чечерский р-н, Гомельская обл.",NULL,NULL,,247159,8-02332-22706,otorskaya-school@mail.gomel.by,0
5380,ГУО «Аюцавіцкая базавая школа»,,"аг.Аюцавічы, вул.Школьная, 11",NULL,NULL,,231449,8-01596-75627,kor_ouc@mail.ru,0
5381,ГУО «Озаричская средняя школа»,,"ул.Октябрьская 27Д, г.п.Озаричи, Калинковичский р-н, Гомельская обл.",NULL,NULL,,247742,,ozarichischool@mail.gomel.by,0
5383,ГУО «Оздятичский детский сад-средняя школа Борисовского района»,,"Минская обл., Борисовский р-н, аг.Оздятичи, ул.Садовая, 5",NULL,NULL,,222128,80177729481,upkozdyatichi@rooborisov.by,0
5384,ГУО «Озеранский детский сад-средняя школа»,,"ул.Лельчицкая, 5, аг.Озераны, Житковичский р-н Гомельской обл.",NULL,NULL,,247991,8-023-53-95-138,ozerany_schools@mail.gomel.by,0
5385,ГУО «Озерцовская средняя школа»,,"Минская обл.Минский р-н, агр.Озерцо, ул.Школьная, здание школы",NULL,NULL,,223021,,,0
5387,ГУО «Озерщинская средняя школа №1Речицкого района»,,"ул.Победы, 38, д.Озерщина, Речицкий р-н, Гомельская обл.",NULL,NULL,,247519,,ozerchina1@mail.gomel.by,0
5388,ГУО «Озерщинская средняя школа №2Речицкого района»,,"Ул.Садовая 31, д.Озерщина, Речицкий р-н, Гомельская обл., ",NULL,NULL,,247519,8-02340-59601,rr_ozerschina2@mail.gomel.by,0
5390,ГУО «Озерецкая детский сад-базовая школа Толочинского района»,,"Витебская обл., Толочинский р-н, аг.Озерцы, ул.Школьная, 15",NULL,NULL,,211072,,skola_66@mail.ru,0
5391,ГУО «Озерская средняя школа»,,"Гродненская обл.и р-н аг.Озеры ул.Строителей, 2",NULL,NULL,,231753,,ozery@mail.grodno.by,0
5392,ГУО «Палужский детский сад-средняя школа»,,"Могилёвская обл , Краснопольский р-н, д.Палуж-І, ул .Центральная , 6",NULL,NULL,,213562,,palug-school@mail.ru,0
5394,ГУО «Парафьяновская средняя школа Докшицкого района»,,"Витебская обл., Докшицкий р-н, аг.Парафьяново, ул.Школьная, 1",NULL,NULL,,211710,8-02157-34782,paraf_sh@mail.ru,0
5395,ГУО «Пархимовский ясли-сад-базовая школа»,,"Гродненская обл., Берестовицкий р-н, агрогородок Пархимовцы, улица Парковая, 3.",NULL,NULL,,231771,,parhimovcy_bsh@mail.grodno.by,0
5396,ГУО «Паричская средняя школа»,,"ул.Леухина, д.3, г.п.Паричи, Светлогорский р-н, Гомельская обл.",NULL,NULL,,247413,8-02342-61-437,svetlshkola_parichi@mail.gomel.by,0
5397,ГУО «Новодруцкая ЯСБШ»,,"Витебская обл., Поставский р-н, аг.Париж, улица Школьная, дом №13",NULL,NULL,,211836,,paris@vitebsk.by,0
5398,ГУО «Паршинский детский сад-средняя школа Горецкого района»,,"Могилёвская обл., Горецкого р-на, аг.Паршино, ул.Горецкая, д.21Б",NULL,NULL,,213426,48-1-82,schkola.parshino2012@yandex.by,0
5400,ГУО «Партизановский ясли-сад-базовая школа Слонимского района»,,"Гродненская обл., Слонимский р-н, агр.Партизановка, ул.Центральная, д.1",NULL,NULL,,231824,,partizan@slonim.edu.by,0
5401,ГУО «Печищанский ясли-сад-средняя школа»,," аг.Печищи, ул.Советская, 2 'А', Гомельская обл., Светлогорский р-н",NULL,NULL,,247407,,svetlshkola_pechishi@mail.gomel.by,0
5404,ГУО «Пенчинская средняя школа Буда-Кошелёвского района»,,"Гомельская, Буда-Кошелёвский, аг.Пенчин, Совхозная, 61",NULL,NULL,,247373,,peshkola@mail.gomel.by,0
5407,ГУО «Перелевская средняя школа»,,"50 лет БССР, 7а, д.Перелевка, Ветковский р-н, Гомельская обл.",NULL,NULL,,247135,,perelevka_school@mail.gomel.by,0
5408,ГУО «Переростовский детский сад- базовая школа»,,"Гомельская обл., Добрушский р-н., агр.Перерост, ул.Советская 19",NULL,NULL,,247064,80233398671,pererost_detsad@mail.gomel.by,0
5409,ГУО «Пересадский детский сад-средняя школа Борисовского района»,,"Минская обл., Борисовский р-н, аг.Пересады, ул.Центральная, д.31",NULL,NULL,,222114,,upkperesady@rooborisov.by,0
5410,ГУО «Пересвятовская базовая школа Речицкого района»,,"аг.Пересвятое, ул.Школьная, 17",NULL,NULL,,247540,,peresvyatoe_shkola@mail.gomel.by,0
5411,ГУО «Переволокская средняя школаРечицкого района»,,"Гомельская обл., Речицкий р-н, аг.Переволока, ул.Советская, д.70",NULL,NULL,,247562,802340-49230,rr_perevoloka@mail.gomel.by,0
5413,УПК «Первомайский детский сад-средняя школа»,,"ул.Школьная 1, аг.Першемайск, Щучинский р-н, Гродненская обл.",NULL,NULL,,,8-01514-71149,pervom@mail.grodno.by,0
5416,ГУО «Песковский детский сад-средняя школа»,,"Гродненская обл., Мостовский р-н, аг.Пески, ул.Школьная д.3",NULL,NULL,,231621,,peski.ms@tut.by,0
5417,ГУО «Песковская средняя школаБерёзовского района»,,"Брестская обл., Берёзовский р-н, аг.Пески, ул.Советская, д.62",NULL,NULL,,225214,375164350238,peski@berezaroo.brest.by,0
5419,ГУО «Песочанский детский сад-базовая школа им.С.А.Умрейко»,,"РБ, Минская обл., Копыльский р-н.аг.Песочное.ул.Ленина 10",NULL,NULL,,,80171946716,pesochnoe2011@yandex.ru,0
5420,ГУО «Петкавіцкі вучэбна-педагагічны комплекс яслі-сад-сярэдняя школа»,,"Мінская вобласць, Дзяржынскі раён, аг.Петкавічы, вул.Школьная, 2",NULL,NULL,,222728,,petkovichi@schoolnet.by,0
5423,ГУО «Петревичский детский сад-средняя школа»,,"Гродненская обл.Новогрудский р-н аг.Петревичи ул.Маяковского, 32 / Grodno region, Novogrudok district, Petrevichy village, Mayakovsky street, 32",NULL,NULL,,231412,,nov_petrevichi@mail.grodno.by,0
5424,ГУО «Плещеницкая государственная областная средняя школа-училище олимпийского резерва»,,"Минская обл., Логойский р-н, г.п.Плещеницы, ул.Ленина, д.3",NULL,NULL,,223130,80177422108,pgoyor2@tut.by,0
5425,ГУО «Плещеницкая средняя школа №2 Логойского района»,,"Минская обл., Логойский р-н, г.п.Плещеницы, ул.Советская, д.5",NULL,NULL,,223130,8-01774-22-9-05,plesh02@tut.by,0
5426,ГУО «Плещеницкая средняя школа №1 Логойского района»,,"Минская обл., Логойский р-н, г.п.Плещеницы, ул.Пушкина, д.8",NULL,NULL,,223130,,school_plesch1@tut.by,0
5429,ГУО «Правомостовская средняя школа»,,"а.г Мосты Правые, ул.Школьная, 13а",NULL,NULL,,231619,8-801-100-16-11,pmosty.ms@tut.by,0
5430,ГУО «Поболовская средняя школа»,,"улица Школьная, 3, агрогородок Поболово, Рогачевский р-н, Гомельская обл., ",NULL,NULL,,247283,,pobolovo_school@mail.gomel.by,0
5432,ГУО «Почеповский детский сад-средняя школа»,,"агр.Почепы, улица Школьная 5 Краснопольского р-на",NULL,NULL,,,,pochepi@yandex.ru,0
5433,УПК «Подольский детский сад-средняя школа»,,"Гродненская обл., Островецкий р-н, аг.Подольцы, ул.Центральная, д.57",NULL,NULL,,231232,,podolcy_sc@mail.grodno.by,0
5434,ГУО «Подоросский детский сад-средняя школа»,,"аг.Подороск, ул.Школьная, 1",NULL,NULL,,,,podorosk@mail.grodno.by,0
5435,ГУО «Погорельцевская средняя школа»,,"Минская обл., Несвижский р-н, д.Погорельцы, пер.Сновский д.2",NULL,NULL,,222615,,,0
5437,ГУО «Погостский детский сад-средняя школа Солигорского района»,,"Минская обл., Солигорский р-н, д.Погост-1, ул.Зиновьева, 1а",NULL,NULL,,223715,,skola_pogost@mail.ru,0
5439,ГУО «Пограничная средняя школаКаменецкого района»,,"Брестская обл., Каменецкий р-н, аг.Пограничная, ул.Советских пограничников, 50",NULL,NULL,,225072,,,0
5440,ГУО «Средняя школа аг.Пограничный»,,"Гродненская обл., Берестовицкий р-н, аг.Пограничный, ул.Советская, 57",NULL,NULL,,231773,,pogrgymn@berestovica.edu.by,0
5441,ГУО «Поляниновичский детский сад-средняя школа»,,"Могилёвская обл., Быховский р-н, аг.Поляниновичи, ул.Пролетарская, 56а",NULL,NULL,,213344,375223173486,pol_shkola2@tyt.by,0
5443,ГУО «Полецкишская средняя школа»,,"Гродненская обл., Вороновский р-н, аг.Полецкишки, ул.Центральная, 40",NULL,NULL,,231377,,,0
5445,УПК «Полошковский детский сад- средняя школа Климовичского района»,,"Могилевская обл., Климовичский р-н, агрогородок Полошково, улица Центральная, 1а",NULL,NULL,,213610,,poloshkova@mogilev.by,0
5446,ГУО «Палатоўская дзіцячы сад-базавая школа Полацкага раёна»,,"аг.Палата, ул.Цэнтральная, д.30",NULL,NULL,,211429,,chazenia@mail.ru,0
5447,ГУО «Паплаўскі навучальна-педагагічны комплекс дзіцячы сад-сярэдняя школа»,,"завулак Школьны, д.6, аг.Паплавы, Бярэзінскі раён, Мінская вобласць",NULL,NULL,,223334,,paplavi@mail.ru,0
5449,ГУО «Поречский детский сад-средняя школа»,,"Гомельская обл., Октябрьский р-н, аг.Поречье, ул.Советская, д.32",NULL,NULL,,247308,80235731142,porechieschool@mail.gomel.by,0
5450,ГУО «Поречская базовая школа Слонимского района »,," Гродненская обл., Слонимский р-н, аг.Василевичи, ул.Школьная, 2",NULL,NULL,,231815,,porechje2006@mail.grodno.by,0
5451,ГУО «Порозовская средняя школа»,,"Гродненская, Свислочский, г.п.Порозово, ул.Советская, 40а",NULL,NULL,,231982,80151320239,porozovskaya@mail.ru,0
5452,ГУО «Порплищенская средняя школа Докшицкого района»,,"Витебская обл., Докшицкий р-н, аг.Порплище, ул.Школьная, 2а",NULL,NULL,,211721,80215731050,dokshporpl@mail.ru,0
5453,ГУО «Поселичская средняя школа»,,"Гомельская обл., Хойникский р-н, д.Поселичи, ул.Советская 10",NULL,NULL,,247616,,poselichish@mail.gomel.by,0
5454,ГУО «Поставская гимназия»,,"Витебская обл., г.Поставы, Кооперативная, 9-1",NULL,NULL,,211875,,Postgimn@vitebsk.by,0
5455,ГУО «Средняя школа №1 г.Поставы»,,"г.Поставы ул.Юбилейная, 3 А",NULL,NULL,,211875,,wpostsh1@yandex.by,0
5456,ГУО «Средняя школа №2 г.Поставы»,,"г.Поставы, ул.Пионерская, 11  postsh2@vitebsk.by",NULL,NULL,,,,schpost2@gmail.com,0
5457,ГУО «Средняя школа №3 г.Поставы»,,"ул.17 Сентября, д.115",NULL,NULL,,,2-69-13,postsh3@vitebsk.by,0
5458,ГУО «Средняя школа №4 г.Поставы»,,Витебская обл.г.Поставы ул.Станкевича 8,NULL,NULL,,211875,,postsh4@vitebsk.by,0
5459,ГУО «Базовая школа №5 г.Поставы Витебской области»,,"Витебская обл., г.Поставы, ул.Ленинская, 139б",NULL,NULL,,211875,,postsh5@tut.by,0
5460,ГУО «Потаповский детский сад-средняя школа Буда-Кошелевского района»,,"Гомельская обл.Буда-Кошелевский р-н д.Потаповка улица Совхозная, 85",NULL,NULL,,247352,,potapovka@mail.gomel.by,0
5461,ГУО «Потейковская средняя школа»,,"Минская обл., Копыльский р-н, аг.Потейки, ул.Школьная 38А",NULL,NULL,,223911,,potejki-school@tut.by,0
5463,ГУО «Приболовичская средняя школа»,,"Гомельская обл., Лельчицкий р-н, аг.Приболовичи, ул.Школьная, 16",NULL,NULL,,247848,,pribolshkola@mail.gomel.by,0
5464,ГУО «Приборский детский сад-средняя школа»,,"Гомельский р-н, д.Прибор, ул.Мира 5а, (E-mail: Priborsh@mail.ru)",NULL,NULL,,,938246,priborsh@post.gomel.by,0
5466,ГУО «Прилукская средняя школа»,,"Минская обл., Минский р-н, аг.Атолино, ул.Школьная, д.7а",NULL,NULL,,223011,5091435,priluki@minsk.edu.by,0
5467,ГУО «Приснянская базовая школа»,,"аг.Присно, ул.Кооперативная 3, Ветковский р-н, Гомельская обл..",NULL,NULL,,247124,8-02330-3-55-39,prisno_school@mail.gomel.by,0
5469,ГУО «Проскурнянская средняя школа Жлобинского района»,,"Гомельская обл., Жлобинский р-н, д.Проскурни, ул.Школьная, д.16",NULL,NULL,,,,Sh.proskurni@yandex.ru,0
5470,ГУО «Протасевичская средняя школа»,,ул.Советская 12 аг.Протасевичи,NULL,NULL,,,,protasev@tut.by,0
5471,ГУО «Прудковская средняя школа Мозырского района»,,"ул.Школьная , 39а, аг.Прудок, Мозырский р-н, Гомельская обл.",NULL,NULL,,247768,80236248319,mozshprud@mail.gomel.by,0
5472,ГУО «Прудковская базовая школа»,,"д.Прудок, улица Школьная, дом 7а, Светлогорский р-н, Гомельская обл., Республика Беларусь",NULL,NULL,,,8-02342-93661,svetlshkola_prudok@mail.gomel.by,0
5473,ГУО «Пціцкі дзіцячы сад-сярэдняя школа»,,"Гомельская вобласць, Петрыкаўскі раён, аг.Пціч, вул.Савецкая.д.8",NULL,NULL,,247910,,sh-ptich@mail.gomel.by,0
5475,ГУО «Пудовнянская средняя школа»,,"Могилевская обл., Дрибинский р-н, аг.Пудовня, ул.Домановская, д.25",NULL,NULL,,213979,,Pudovnia_school@tut.by,0
5476,ГУО «Пуховичская средняя школа»,,"Минская обл., Пуховичский р-н, аг.Пуховичи, ул.Советская , д.1",NULL,NULL,,222832,77-0-73,puhovichishkola@yandex.ru,0
5477,ГУО «Пуховичский детский сад-базовая школа»,,Гомельская обл.Житковичский р-н д.Пуховичи ул.Первомайская д.59б,NULL,NULL,,247981,8-023-53-92-174,puhovichi59@mail.gomel.by,0
5479,ГУО «Путришковская средняя школа»,,"Гродненская обл., Гродненский р-н, аг.Путришки, ул.Школьная, дом 1",NULL,NULL,,231750,8-0152-917-497,putrishki.sch@mail.grodno.by,0
5480,ГУО «Пыханская базовая школа»,,"ул.Октябрьская 2, аг.Пыхань, Ветковский р-н, Гомельская обл.",NULL,NULL,,247126,80233037388,pyhan_school@mail.gomel.by,0
5481,ГУО «Ровенскослободская средняя школаРечицкого района»,,"ул.Ильича, д.20, аг.Ровенская Слобода, Речицкий р-н, Гомельская обл.",NULL,NULL,,247561,,RR_Rsloboda@mail.gomel.by,0
5482,ГУО «Радошковичская средняя школа Молодечненского района»,,"Минская обл., Молодечненский р-н, г.п.Радошковичи, ул.Советская, д.89",NULL,NULL,,222322,,rad_school@tut.by,0
5483,ГУО «Радчицкий ясли-сад-базовая школа»,," Брестская обл., Столинский р-н, д.Радчицк, ул.Первомайская 15",NULL,NULL,,225525,,,0
5484,ГУО «Радомльский учебно- педагогический комплекс детский сад-средняя школа»,,"ул.Центральная 38, аг.Радомля, Чаусский р-н, Могилевская обл.",NULL,NULL,,,,radomlschule@tut.by,0
5488,ГУО «Раёвский детский сад – базовая школа»,,"Минская обл., Молодечненский р-н, деревня Раёвка, ул.Ленина, д.10",NULL,NULL,,222332,,raevka@uomrik.gov.by,0
5489,УПК «Раховичский ясли-сад-средняя школа Слонимского района»,,"Гродненская обл., Слонимский р-н, аг.Суринка, ул.Школьная, д.15",NULL,NULL,,231817,8-01562-79-3-94,ssh_rach@mail.grodno.by,0
5490,ГУО «Райцаўскі вучэбна-педагагічны комплекс дзіцячы сад-сярэдняя школа»,,"аг.Райца, вул.Паштовая, 14",NULL,NULL,,231453,8-01596-26199,raicaschool@tut.by,0
5492,ГУО «Раковская средняя школа»,,"Минская обл., Воложинский р-н, аг.Раков, ул.Пушкина, д.6",NULL,NULL,,222365,,rakov@volozhin.edu.by,0
5494,ГУО «Ряснянская средняя школаКаменецкого района»,,"Брестская обл., Каменецкий р-н, аг.Рясна, ул.Юбилейная, 15",NULL,NULL,,225088,80163144246,rasna@kamenec.edu.by,0
5495,ГУО «Ратичская средняя школа»,,"агр.Ратичи, ул.Центральная, д.132 б",NULL,NULL,,231738,,ratichi.sch@mail.grodno.by,0
5496,ГУО «Ремельская средняя школа»,,"Брестская обл., Столинский р-н, аг.Ремель, ул.Почтовая, д.4",NULL,NULL,,225551,80165593678,rem@roo-stolin.edu.by,0
5497,ГУО «Ремезовский ясли-сад-средняя школа Ельского района»,,"Гомельская обл., Ельский р-н, аг.Ремезы, ул.Анварова, 23",NULL,NULL,,247832,80235434117,school-remezy@mail.gomel.by,0
5498,ГУО «Реплевский детский сад-средняя школа»,,"Волковысский р-н, аг.Репля, ул.Советская, 16",NULL,NULL,,,,replia@mail.grodno.by,0
5499,ГУО «Рязанцевский детский сад-средняя школа»,,"Могилевская обл., Мстиславский р-н, аг.Рязанцы, ул.Центральная, д.142",NULL,NULL,,213488,,razancy@tut.by,0
